"","PANID","COLUPC","WEEK","UNITS","OUTLET","DOLLARS","IRI_KEY","L4","L5","VOL_EQ","COLOR","SIZE","ADDITIVES","NUMBER_OF_PLY","TYPE_OF_DISPENSER","per_unit_cost","per_sheet_cost","Panelist_Type","Combined_Income","Family_Size","HH_RACE","Type_Residential","Age_Group_Male","Education_Male","Occupation_Male","Male_Working_Hour","Age_Group_Female","Education_Female","Occupation_Female","Female_Working_Hour","No_Dogs","No_Cats","Children_Group_Code","Marital_Status","Is_pet","monetary","freq","day","M","F","R","cat"
"27370",3308890,33700062405,1114,2,"GR",3.3,653776,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.65,0.011458333,0,10,2,1,2,5,8,10,1,5,4,10,1,1,0,0,2,1,3.3,1,1114,1,0,0,4
"27373",3308999,23700033566,1134,1,"GR",3.98,257871,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",3.98,0.006141975,6,8,3,1,2,5,4,6,0,5,5,7,0,1,0,0,2,1,3.98,1,1134,2,0,1,4
"27388",3309393,13700033549,1127,2,"GR",3,257871,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.5,0.006944444,5,3,1,1,1,7,9,11,1,6,6,10,1,0,0,0,4,0,3,1,1127,1,0,0,4
"27438",3309542,13700033549,1114,3,"GR",4.5,257871,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.5,0.006944444,6,6,2,1,2,6,6,10,1,6,6,4,0,0,0,0,2,0,4.5,1,1114,2,0,0,4
"27439",3309542,13700033551,1114,1,"GR",1.5,257871,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.5,0.0075,6,6,2,1,2,6,6,10,1,6,6,4,0,0,0,0,2,0,1.5,1,1114,0,0,0,4
"27449",3309633,13700033547,1154,2,"DR",2.58,651444,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.29,0.011944444,6,2,1,1,2,7,9,11,1,6,4,10,1,0,0,0,3,0,2.58,1,1154,1,0,2,4
"27481",3309955,13700033549,1121,1,"GR",1.65,233779,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.65,0.007638889,0,6,1,1,2,7,9,11,1,6,6,13,1,0,1,0,4,1,1.65,1,1121,0,0,0,4
"27482",3309955,13700033551,1138,4,"GR",6.76,233779,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.69,0.00845,0,6,1,1,2,7,9,11,1,6,6,13,1,0,1,0,4,1,6.76,1,1138,3,0,1,4
"27485",3310060,23700033566,1136,1,"GR",4.59,233779,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",4.59,0.007083333,0,5,2,1,2,6,6,13,1,6,6,13,1,0,0,0,2,0,4.59,1,1136,2,0,1,4
"27494",3310078,13700031680,1148,1,"GR",1.13,257871,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.13,0.01765625,6,12,2,1,2,5,8,1,0,5,5,3,0,1,0,0,2,1,1.13,1,1148,0,0,2,4
"27495",3310078,13700033544,1148,2,"GR",2.26,257871,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.13,0.015694444,6,12,2,1,2,5,8,1,0,5,5,3,0,1,0,0,2,1,2.26,1,1148,1,0,2,4
"27568",3310219,13700033551,1155,1,"GR",1.75,228037,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.75,0.00875,6,6,2,1,2,6,4,13,1,6,4,13,1,0,0,0,2,0,5.49,2,1155,2,1,2,4
"27569",3310219,13700033551,1115,2,"GR",3.74,228037,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.87,0.00935,6,6,2,1,2,6,4,13,1,6,4,13,1,0,0,0,2,0,5.49,2,1155,2,1,2,4
"27663",3310581,13700033544,1153,1,"GR",1.27,233779,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.27,0.017638889,6,1,1,1,1,7,9,11,1,6,3,10,1,0,1,0,4,1,1.27,1,1153,0,0,2,4
"27671",3310839,13700033544,1151,1,"GR",1.13,264075,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.13,0.015694444,0,6,2,1,2,6,5,3,0,5,5,13,1,0,0,0,2,0,1.13,1,1151,0,0,2,4
"27672",3310839,13700033549,1141,1,"GR",1.53,264075,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.53,0.007083333,0,6,2,1,2,6,5,3,0,5,5,13,1,0,0,0,2,0,1.53,1,1141,0,0,1,4
"27718",3311480,23700033566,1119,1,"GR",3.99,257006,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",3.99,0.006157407,6,8,1,1,2,7,9,11,1,6,7,10,1,0,0,0,1,0,3.99,1,1119,2,0,0,4
"27719",3311480,33700062405,1118,1,"GR",1.85,257006,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.85,0.012847222,6,8,1,1,2,7,9,11,1,6,7,10,1,0,0,0,1,0,3.7,2,1118,1,1,0,4
"27720",3311480,33700062405,1114,1,"GR",1.85,257006,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.85,0.012847222,6,8,1,1,2,7,9,11,1,6,7,10,1,0,0,0,1,0,3.7,2,1118,1,1,0,4
"27766",3311563,13700033548,1122,2,"GR",1.96,257871,"PROCTER","PUFFS",1,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.98,0.0098,6,8,3,1,2,4,5,6,0,4,6,4,0,0,0,0,2,0,1.96,1,1122,0,0,0,4
"27767",3311563,13700033549,1131,1,"GR",1.59,257871,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.59,0.007361111,6,8,3,1,2,4,5,6,0,4,6,4,0,0,0,0,2,0,1.59,1,1131,0,0,0,4
"27772",3311563,23700033566,1134,1,"GR",3.98,257871,"PROCTER","PUFFS",6.48,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",3.98,0.006141975,6,8,3,1,2,4,5,6,0,4,6,4,0,0,0,0,2,0,3.98,1,1134,2,0,1,4
"27792",3311720,13700031680,1117,1,"DR",1.79,651444,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.79,0.02796875,5,6,2,1,2,6,4,10,1,6,6,10,1,1,0,0,2,1,5.37,2,1117,2,1,0,4
"27793",3311720,13700031680,1117,2,"DR",3.58,651444,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.79,0.02796875,5,6,2,1,2,6,4,10,1,6,6,10,1,1,0,0,2,1,5.37,2,1117,2,1,0,4
"27794",3311720,13700033549,1141,3,"MA",4.47,6002893,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.49,0.006898148,5,6,2,1,2,6,4,10,1,6,6,10,1,1,0,0,2,1,8.64,2,1155,3,1,2,4
"27795",3311720,13700033549,1155,3,"GR",4.17,257871,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.39,0.006435185,5,6,2,1,2,6,4,10,1,6,6,10,1,1,0,0,2,1,8.64,2,1155,3,1,2,4
"27815",3311829,13700033544,1127,1,"GR",1.25,257871,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.25,0.017361111,5,11,4,1,2,4,5,1,0,4,4,7,0,1,1,0,2,1,2.64,2,1131,1,1,0,4
"27816",3311829,13700033544,1131,1,"GR",1.39,233779,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.39,0.019305556,5,11,4,1,2,4,5,1,0,4,4,7,0,1,1,0,2,1,2.64,2,1131,1,1,0,4
"27817",3311829,13700033549,1155,1,"GR",1.59,233779,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.59,0.007361111,5,11,4,1,2,4,5,1,0,4,4,7,0,1,1,0,2,1,1.59,1,1155,0,0,2,4
"27818",3311829,13700033551,1136,1,"GR",1.69,653776,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.69,0.00845,5,11,4,1,2,4,5,1,0,4,4,7,0,1,1,0,2,1,1.69,1,1136,0,0,1,4
"27823",3311829,43700062811,1141,1,"GR",1.27,653776,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",1.27,0.01984375,5,11,4,1,2,4,5,1,0,4,4,7,0,1,1,0,2,1,1.27,1,1141,0,0,1,4
"27838",3311944,13700031680,1150,1,"GR",1.25,257006,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.25,0.01953125,6,6,2,1,2,7,9,11,1,6,4,10,1,0,1,0,4,1,1.25,1,1150,0,0,2,4
"27943",3312785,23700062262,1153,1,"GR",1.53,264075,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.53,0.010625,6,4,1,1,1,7,9,11,1,6,6,10,1,0,0,0,4,0,1.53,1,1153,0,0,2,4
"27945",3312819,13700031680,1153,1,"GR",1.27,653776,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.27,0.01984375,5,9,4,1,2,4,4,5,0,5,8,1,0,0,0,0,2,0,1.27,1,1153,0,0,2,4
"27946",3312819,13700033544,1153,1,"GR",1.27,653776,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.27,0.017638889,5,9,4,1,2,4,4,5,0,5,8,1,0,0,0,0,2,0,1.27,1,1153,0,0,2,4
"27947",3312819,13700033549,1153,1,"GR",1.59,653776,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.59,0.007361111,5,9,4,1,2,4,4,5,0,5,8,1,0,0,0,0,2,0,3.24,2,1153,1,1,2,4
"27948",3312819,13700033549,1119,1,"GR",1.65,653776,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.65,0.007638889,5,9,4,1,2,4,4,5,0,5,8,1,0,0,0,0,2,0,3.24,2,1153,1,1,2,4
"27972",3312884,23700062262,1127,2,"GR",3.38,233779,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.69,0.011736111,6,2,1,1,1,7,9,11,1,6,4,10,1,0,0,0,4,0,3.38,1,1127,1,0,0,4
"28003",3313247,13700033551,1127,1,"GR",1.69,233779,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.69,0.00845,6,6,2,1,1,6,6,9,0,6,5,9,0,0,0,0,2,0,1.69,1,1127,0,0,0,4
"28011",3313502,13700033549,1151,2,"GR",3.18,233779,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.59,0.007361111,0,12,3,1,2,6,6,13,1,5,6,1,0,1,1,0,2,1,3.18,1,1151,1,0,2,4
"28059",3314120,13700033549,1154,1,"GR",1.59,653776,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.59,0.007361111,0,9,3,1,2,5,7,1,0,5,7,10,1,0,1,0,2,1,4.89,2,1154,2,1,2,4
"28060",3314120,13700033549,1119,2,"GR",3.3,653776,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.65,0.007638889,0,9,3,1,2,5,7,1,0,5,7,10,1,0,1,0,2,1,4.89,2,1154,2,1,2,4
"28061",3314120,13700033551,1136,1,"GR",1.69,653776,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.69,0.00845,0,9,3,1,2,5,7,1,0,5,7,10,1,0,1,0,2,1,1.69,1,1136,0,0,1,4
"28065",3314153,23700062262,1132,1,"GR",1.69,653776,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.69,0.011736111,6,9,2,1,2,6,4,10,1,6,7,10,1,0,0,0,2,0,1.69,1,1132,0,0,1,4
"28073",3314179,13700033549,1152,1,"GR",1.59,233779,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.59,0.007361111,6,3,1,1,1,7,9,11,1,6,4,13,1,0,0,0,4,0,1.59,1,1152,0,0,2,4
"28095",3314328,13700033549,1127,1,"GR",1.85,257006,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.85,0.008564815,6,11,2,1,2,6,7,10,1,6,6,10,1,1,0,0,2,1,3.7,2,1136,1,1,1,4
"28096",3314328,13700033549,1136,1,"GR",1.85,257006,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.85,0.008564815,6,11,2,1,2,6,7,10,1,6,6,10,1,1,0,0,2,1,3.7,2,1136,1,1,1,4
"28097",3314328,23700062262,1120,1,"DR",1.79,651444,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.79,0.012430556,6,11,2,1,2,6,7,10,1,6,6,10,1,1,0,0,2,1,1.79,1,1120,0,0,0,4
"28106",3314419,13700062501,1115,1,"DR",2.39,651444,"PROCTER","PUFFS TO",0.72,"WHITE","POCKET S","MISSING","2 PLY","TEAR OPE",2.39,0.033194444,6,9,3,1,1,5,8,3,0,5,7,2,0,1,0,0,2,1,2.39,1,1115,1,0,0,4
"28125",3314567,13700033551,1126,1,"GR",1.5,257871,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.5,0.0075,5,5,2,1,1,6,3,10,1,6,3,10,1,0,0,0,4,0,1.5,1,1126,0,0,0,4
"28144",3314799,13700033549,1114,1,"GR",1.5,257871,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.5,0.006944444,6,7,2,1,2,6,6,10,1,6,4,13,1,1,0,0,2,1,1.5,1,1114,0,0,0,4
"28145",3314799,13700033551,1114,1,"GR",1.5,257871,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.5,0.0075,6,7,2,1,2,6,6,10,1,6,4,13,1,1,0,0,2,1,1.5,1,1114,0,0,0,4
"28166",3315218,13700031680,1114,1,"GR",1.27,653776,"PROCTER","PUFFS PL",0.64,"WHITE","FULL SIZ","ALOE VER","2 PLY","TOP OPEN",1.27,0.01984375,6,7,5,1,2,4,7,7,0,4,6,4,0,0,0,0,2,0,1.27,1,1114,0,0,0,4
"28192",3315275,13700033549,1127,1,"GR",1.5,257871,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.5,0.006944444,0,3,2,1,1,7,9,11,1,6,4,9,0,0,1,0,4,1,1.5,1,1127,0,0,0,4
"28198",3315523,13700033544,1135,1,"GR",1.25,257871,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.25,0.017361111,6,10,3,1,2,4,5,6,0,4,6,1,0,0,0,0,2,0,1.25,1,1135,0,0,1,4
"28199",3315523,13700033549,1138,1,"GR",1.69,233779,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.69,0.007824074,6,10,3,1,2,4,5,6,0,4,6,1,0,0,0,0,2,0,1.69,1,1138,0,0,1,4
"28200",3315523,13700033551,1135,1,"GR",1.59,257871,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.59,0.00795,6,10,3,1,2,4,5,6,0,4,6,1,0,0,0,0,2,0,1.59,1,1135,0,0,1,4
"28203",3315523,33700062405,1135,1,"GR",1.59,257871,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.59,0.011041667,6,10,3,1,2,4,5,6,0,4,6,1,0,0,0,0,2,0,1.59,1,1135,0,0,1,4
"28264",3316067,13700033549,1134,1,"GR",1.63,264075,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.63,0.007546296,5,3,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,1.63,1,1134,0,0,1,4
"28265",3316067,13700033551,1155,1,"GR",1.53,264075,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.53,0.00765,5,3,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,1.53,1,1155,0,0,2,4
"28296",3316232,13700033548,1129,2,"GR",1.96,257871,"PROCTER","PUFFS",1,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.98,0.0098,6,3,3,1,2,6,4,10,1,6,3,10,1,0,0,0,2,0,1.96,1,1129,0,0,0,4
"28326",3316489,13700033549,1122,2,"GR",3.3,233779,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.65,0.007638889,6,8,2,3,2,5,4,4,0,5,5,10,1,0,0,0,2,0,4.95,2,1122,2,1,0,4
"28327",3316489,13700033549,1116,1,"GR",1.65,233779,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.65,0.007638889,6,8,2,3,2,5,4,4,0,5,5,10,1,0,0,0,2,0,4.95,2,1122,2,1,0,4
"28342",3316596,13700033549,1152,1,"MA",1.49,6002893,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.49,0.006898148,6,3,1,1,2,7,9,11,1,6,3,7,0,0,0,0,4,0,1.49,1,1152,0,0,2,4
"28351",3316901,23700062262,1142,1,"GR",1.59,233779,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.59,0.011041667,6,2,1,1,2,7,9,11,1,6,4,10,1,0,0,0,4,0,3.18,2,1142,1,1,1,4
"28352",3316901,23700062262,1142,1,"GR",1.59,233779,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.59,0.011041667,6,2,1,1,2,7,9,11,1,6,4,10,1,0,0,0,4,0,3.18,2,1142,1,1,1,4
"28363",3317149,23700062262,1125,2,"GR",3.3,233779,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.65,0.011458333,0,11,4,1,2,4,7,2,0,4,4,13,1,0,1,2,2,1,3.3,1,1125,1,0,0,4
"28374",3317602,13700033549,1125,2,"DR",3,651444,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.5,0.006944444,6,5,2,1,2,6,2,10,1,6,5,10,1,0,0,0,2,0,3,1,1125,1,0,0,4
"28407",3317974,13700033544,1147,1,"GR",1.13,264075,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.13,0.015694444,6,5,2,1,2,6,4,10,1,6,4,10,1,0,0,0,2,0,2.26,2,1155,1,1,2,4
"28408",3317974,13700033544,1155,1,"GR",1.13,264075,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.13,0.015694444,6,5,2,1,2,6,4,10,1,6,4,10,1,0,0,0,2,0,2.26,2,1155,1,1,2,4
"28420",3318550,13700033548,1119,1,"GR",0.98,257871,"PROCTER","PUFFS",1,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.98,0.0098,6,3,3,1,2,6,2,7,0,6,4,10,1,0,0,0,2,0,0.98,1,1119,0,0,0,4
"28421",3318550,13700033549,1120,2,"GR",3,257871,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.5,0.006944444,6,3,3,1,2,6,2,7,0,6,4,10,1,0,0,0,2,0,3,1,1120,1,0,0,4
"28422",3318550,13700037062,1145,1,"GR",2.48,257871,"PROCTER","PUFFS",3.24,"WHITE","REGULAR","NO LOTIO","2 PLY","POP-UP",2.48,0.007654321,6,3,3,1,2,6,2,7,0,6,4,10,1,0,0,0,2,0,2.48,1,1145,1,0,2,4
"28439",3318642,13700033551,1139,1,"GR",1.55,257871,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.55,0.00775,6,8,2,1,2,7,9,11,1,5,8,13,1,1,0,0,3,1,1.55,1,1139,0,0,1,4
"28440",3318642,13700037062,1151,1,"GR",2.48,257871,"PROCTER","PUFFS",3.24,"WHITE","REGULAR","NO LOTIO","2 PLY","POP-UP",2.48,0.007654321,6,8,2,1,2,7,9,11,1,5,8,13,1,1,0,0,3,1,2.48,1,1151,1,0,2,4
"28441",3318642,23700062262,1139,1,"GR",1.5,257871,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.5,0.010416667,6,8,2,1,2,7,9,11,1,5,8,13,1,1,0,0,3,1,1.5,1,1139,0,0,1,4
"28480",3318824,13700033549,1116,1,"KK",1.68,9979667,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.68,0.007777778,5,8,2,1,2,5,5,6,0,5,4,7,0,1,0,0,2,1,3.41,2,1119,1,1,0,4
"28481",3318824,13700033549,1119,1,"KK",1.73,9979667,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.73,0.008009259,5,8,2,1,2,5,5,6,0,5,4,7,0,1,0,0,2,1,3.41,2,1119,1,1,0,4
"28498",3318923,43700062811,1114,1,"GR",1.27,653776,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",1.27,0.01984375,6,12,2,1,2,6,7,2,0,6,6,13,1,0,0,0,2,0,2.54,2,1140,1,1,1,4
"28499",3318923,43700062811,1140,1,"GR",1.27,653776,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",1.27,0.01984375,6,12,2,1,2,6,7,2,0,6,6,13,1,0,0,0,2,0,2.54,2,1140,1,1,1,4
"28514",3319244,13700033549,1153,1,"GR",1.59,233779,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.59,0.007361111,6,12,2,1,2,5,8,10,1,6,8,10,1,1,0,0,2,1,1.59,1,1153,0,0,2,4
"28532",3319665,13700033549,1127,2,"GR",3.7,257006,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.85,0.008564815,6,11,3,1,2,5,8,4,0,5,6,10,1,0,1,0,2,1,5.57,2,1133,2,1,1,4
"28533",3319665,13700033549,1133,1,"GR",1.87,228037,"PROCTER","PUFFS",2.16,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.87,0.008657407,6,11,3,1,2,5,8,4,0,5,6,10,1,0,1,0,2,1,5.57,2,1133,2,1,1,4
"28534",3319665,13700033551,1148,1,"GR",1.53,264075,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.53,0.00765,6,11,3,1,2,5,8,4,0,5,6,10,1,0,1,0,2,1,1.53,1,1148,0,0,2,4
"28535",3319665,23700062262,1117,1,"GR",1.95,200564,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.95,0.013541667,6,11,3,1,2,5,8,4,0,5,6,10,1,0,1,0,2,1,1.95,1,1117,0,0,0,4
"28536",3319665,33700062405,1148,2,"GR",3.06,264075,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.53,0.010625,6,11,3,1,2,5,8,4,0,5,6,10,1,0,1,0,2,1,3.06,1,1148,1,0,2,4
"28546",3319806,23700062172,1120,1,"MA",1.66,9979621,"PROCTER","PUFFS",2.5,"WHITE","FAMILY","NO LOTIO","2 PLY","TOP & SI",1.66,0.00664,5,6,2,1,1,6,6,10,1,6,7,10,1,0,0,0,2,0,1.66,1,1120,0,0,0,4
"28549",3320093,13700033551,1155,3,"GR",4.17,257871,"PROCTER","PUFFS",2,"WHITE","MISSING","NO LOTIO","2 PLY","TOP & SI",1.39,0.00695,0,8,2,1,2,6,8,10,1,7,9,11,1,0,0,0,4,0,4.17,1,1155,2,0,2,4
"28572",3320259,23700062262,1149,1,"GR",1.5,257871,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.5,0.010416667,6,6,1,1,1,7,9,11,1,6,6,10,1,0,0,0,4,0,1.5,1,1149,0,0,2,4
"28576",3320390,23700062262,1119,1,"GR",1.65,653776,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.65,0.011458333,6,5,2,1,1,6,5,10,1,6,5,10,1,0,0,0,2,0,1.65,1,1119,0,0,0,4
"28621",3320838,13700033544,1140,1,"KK",0.91,9979667,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.91,0.012638889,5,11,3,1,2,4,7,6,0,4,7,2,0,1,0,0,2,1,1.82,2,1140,0,1,1,4
"28622",3320838,13700033544,1140,1,"KK",0.91,9979667,"PROCTER","PUFFS",0.72,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.91,0.012638889,5,11,3,1,2,4,7,6,0,4,7,2,0,1,0,0,2,1,1.82,2,1140,0,1,1,4
"28623",3320838,13700033547,1135,1,"KK",0.98,9979667,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.98,0.009074074,5,11,3,1,2,4,7,6,0,4,7,2,0,1,0,0,2,1,1.96,2,1135,0,1,1,4
"28624",3320838,13700033547,1135,1,"KK",0.98,9979667,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.98,0.009074074,5,11,3,1,2,4,7,6,0,4,7,2,0,1,0,0,2,1,1.96,2,1135,0,1,1,4
"28640",3320838,33700062405,1133,1,"KK",1.78,9979667,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.78,0.012361111,5,11,3,1,2,4,7,6,0,4,7,2,0,1,0,0,2,1,3.56,2,1133,1,1,1,4
"28641",3320838,33700062405,1133,1,"KK",1.78,9979667,"PROCTER","PUFFS EX",1.44,"WHITE","FAMILY","MISSING","2 PLY","TOP & SI",1.78,0.012361111,5,11,3,1,2,4,7,6,0,4,7,2,0,1,0,0,2,1,3.56,2,1133,1,1,1,4
"28643",3320838,43700062811,1140,1,"KK",0.91,9979667,"PROCTER","PUFFS AD",0.64,"WHITE","MISSING","MISSING","2 PLY","TOP OPEN",0.91,0.01421875,5,11,3,1,2,4,7,6,0,4,7,2,0,1,0,0,2,1,1.82,2,1140,0,1,1,4
